Index	Topic	StartVerseId	EndVerseId	Votes	PassageLength	UsableRange	VotesPercentage
102466	dreadlocks	07016013		142	1	False	0.11922753988245172
102467	dreadlocks	26044020		134	1	False	0.11251049538203191
102468	dreadlocks	07016019		113	1	False	0.0948782535684299
102469	dreadlocks	03021005		100	1	False	0.08396305625524769
102470	dreadlocks	26008003		81	1	False	0.06801007556675064
102471	dreadlocks	09001011		78	1	False	0.0654911838790932
102472	dreadlocks	10014026		52	1	False	0.0436607892527288
102473	dreadlocks	04006001	04006027	50	27	True	0.041981528127623846
102474	dreadlocks	22005011		26	1	False	0.0218303946263644
185424	hatred	62004020		565	1	False	0.07373091478533211
185425	hatred	20010012		440	1	False	0.057418765496541825
185426	hatred	62002009		424	1	False	0.055330810387576666
185427	hatred	40006015		332	1	False	0.043325068511027014
185428	hatred	40005044		321	1	False	0.041889599373613466
185429	hatred	43015018		312	1	False	0.04071512462482057
185430	hatred	20026024	20026026	274	3	True	0.035756231241028315
185431	hatred	62002011		234	1	False	0.030536343468615425
185432	hatred	42006027	42006036	208	10	True	0.027143416416547043
185433	hatred	20010018		193	1	False	0.02518595850189221
278077	motives	20021002		252	1	False	0.11470186618115612
278078	motives	40006001	40006018	231	18	True	0.10514337733272644
278079	motives	48001010		196	1	False	0.08921256258534364
278080	motives	52002004		159	1	False	0.07237141556668183
278081	motives	50002003		130	1	False	0.05917159763313609
278082	motives	54001005		116	1	False	0.05279927173418298
278083	motives	40006001		102	1	False	0.04642694583522986
278084	motives	09016007		100	1	False	0.04551661356395084
278085	motives	46004005		87	1	False	0.03959945380063723
278086	motives	20016002		80	1	False	0.03641329085116067
278087	motives	62003012		62	1	False	0.028220300409649523
278088	motives	59004001	59004017	56	17	True	0.02548930359581247
278089	motives	21012013	21012014	55	2	True	0.025034137460172964
278090	motives	01004007		53	1	False	0.024123805188893947
278091	motives	51003017		51	1	False	0.02321347291761493
278092	motives	51003023		49	1	False	0.02230314064633591
278093	motives	62004001		47	1	False	0.021392808375056895
276308	morning prayer	19005003		421	1	False	0.05101793504604944
276309	morning prayer	19090014		361	1	False	0.04374697043141057
276310	morning prayer	41001035		327	1	False	0.03962675714978187
276311	morning prayer	19019014		191	1	False	0.023145904023267088
276312	morning prayer	19119105		182	1	False	0.022055259331071254
276313	morning prayer	19063001	19063011	166	11	True	0.02011633543383422
440254	video games	19011005		392	1	False	0.08256107834877843
440255	video games	50004008		323	1	False	0.06802864363942712
440256	video games	49005015	49005017	307	3	True	0.06465880370682392
440257	video games	46006012		252	1	False	0.05307497893850042
440258	video games	46010023		210	1	False	0.04422914911541702
440259	video games	19101003		203	1	False	0.04275484414490312
440260	video games	40006019	40006021	197	3	True	0.04149115417017692
440261	video games	21005018	21005020	170	3	True	0.03580454928390901
440262	video games	55002022		164	1	False	0.03454085930918281
440263	video games	52005022		160	1	False	0.03369839932603201
440264	video games	19119037		152	1	False	0.03201347935973041
440265	video games	42012033	42012034	149	2	True	0.03138163437236731
440266	video games	49005011		127	1	False	0.02674810446503791
440267	video games	46013011		122	1	False	0.025695029486099412
440268	video games	19090012		120	1	False	0.02527379949452401
440269	video games	51003005		98	1	False	0.020640269587194608
324528	prisoners	58013003		650	1	False	0.059874723655121594
324529	prisoners	19069033		485	1	False	0.04467575534266765
324530	prisoners	40025035	40025046	450	12	True	0.04145173176123802
324531	prisoners	23061001		371	1	False	0.034174649963154016
324532	prisoners	23042007		303	1	False	0.027910832719233603
324533	prisoners	19146007		282	1	False	0.025976418570375828
324534	prisoners	19102020		239	1	False	0.022015475313190862
324535	prisoners	40025036		222	1	False	0.020449521002210758
230498	keeping a secret	20011013		209	1	False	0.12582781456953643
230499	keeping a secret	20020019		155	1	False	0.09331727874774233
230500	keeping a secret	20025009		155	1	False	0.09331727874774233
230501	keeping a secret	20012023		127	1	False	0.07645996387718242
230502	keeping a secret	40006003	40006004	118	2	True	0.07104154124021674
230503	keeping a secret	30003007		116	1	False	0.06983744732089103
230504	keeping a secret	42008017		88	1	False	0.052980132450331126
230505	keeping a secret	20021023		76	1	False	0.045755568934376885
230506	keeping a secret	21012014		52	1	False	0.031306441902468396
230507	keeping a secret	21003007		52	1	False	0.031306441902468396
230508	keeping a secret	20010019		52	1	False	0.031306441902468396
230509	keeping a secret	12006012		48	1	False	0.028898254063816978
230510	keeping a secret	20017009		44	1	False	0.026490066225165563
230511	keeping a secret	54005025		40	1	False	0.024081878386514148
230512	keeping a secret	40006018		37	1	False	0.022275737507525588
230513	keeping a secret	40010026	40010027	36	2	True	0.021673690547862733
230514	keeping a secret	40006006		36	1	False	0.021673690547862733
333093	quick to listen and slow to speak	59001019		701	1	False	0.1001571653093299
333094	quick to listen and slow to speak	59001019	59001020	421	2	True	0.060151450207172455
333095	quick to listen and slow to speak	20017028		365	1	False	0.05215030718674096
333096	quick to listen and slow to speak	20029020		331	1	False	0.04729247035290756
333097	quick to listen and slow to speak	20010019		285	1	False	0.04072010287183883
333098	quick to listen and slow to speak	20018002		259	1	False	0.03700528646949564
333099	quick to listen and slow to speak	20021023		258	1	False	0.036862408915559364
333100	quick to listen and slow to speak	20015001		239	1	False	0.03414773539077011
333101	quick to listen and slow to speak	20012015		231	1	False	0.033004714959279896
333102	quick to listen and slow to speak	49004029		217	1	False	0.031004429204172023
333103	quick to listen and slow to speak	20018013		209	1	False	0.029861408772681813
333104	quick to listen and slow to speak	49004032		141	1	False	0.020145735105015
163305	gods character	62004008		263	1	False	0.021545015155238798
46829	body soul and spirit	52005023		603	1	False	0.0754127063531766
46830	body soul and spirit	40010028		415	1	False	0.05190095047523762
46831	body soul and spirit	21012007		383	1	False	0.04789894947473737
46832	body soul and spirit	58004012		364	1	False	0.04552276138069034
46833	body soul and spirit	01002007		323	1	False	0.0403951975987994
46834	body soul and spirit	59002026		307	1	False	0.03839419709854928
46835	body soul and spirit	48005016	48005017	214	2	True	0.026763381690845422
46836	body soul and spirit	46006019	46006020	164	2	True	0.02051025512756378
288903	not of this world	43015019		472	1	False	0.07737704918032787
288904	not of this world	45012002		469	1	False	0.07688524590163934
288905	not of this world	43018036		374	1	False	0.061311475409836065
288906	not of this world	62002015		358	1	False	0.05868852459016394
288907	not of this world	43017014		265	1	False	0.04344262295081967
288908	not of this world	62002015	62002017	263	3	True	0.04311475409836066
288909	not of this world	51003002		217	1	False	0.035573770491803276
288910	not of this world	43017016		214	1	False	0.035081967213114754
288911	not of this world	43008023		159	1	False	0.026065573770491804
288912	not of this world	59004004		155	1	False	0.02540983606557377
288913	not of this world	62005019		134	1	False	0.021967213114754098
288914	not of this world	49006012		129	1	False	0.021147540983606557
288915	not of this world	50003020	50003021	127	2	True	0.02081967213114754
149921	gardens	23058011		154	1	False	0.08974358974358974
149922	gardens	22004012	22004016	138	5	True	0.08041958041958042
149923	gardens	01002008	01002015	138	8	True	0.08041958041958042
149924	gardens	24031012		137	1	False	0.07983682983682984
149925	gardens	42013019		132	1	False	0.07692307692307693
149926	gardens	43019041		128	1	False	0.07459207459207459
149927	gardens	23051003		99	1	False	0.057692307692307696
149928	gardens	66022001	66022002	88	2	True	0.05128205128205128
149929	gardens	23061011		76	1	False	0.04428904428904429
149930	gardens	40013031	40013032	60	2	True	0.03496503496503497
149931	gardens	26031008	26031009	56	2	True	0.03263403263403263
149932	gardens	01002008	01002009	54	2	True	0.03146853146853147
149933	gardens	21002005		53	1	False	0.030885780885780884
149934	gardens	40026036		48	1	False	0.027972027972027972
149935	gardens	26028013		48	1	False	0.027972027972027972
149936	gardens	43020015		42	1	False	0.024475524475524476
149937	gardens	26036035		36	1	False	0.02097902097902098
149938	gardens	01002015		35	1	False	0.020396270396270396
7021	adultery and divorce	40019009		390	1	False	0.04882934768999624
7022	adultery and divorce	40005032		319	1	False	0.03993990234130462
7023	adultery and divorce	42016018		312	1	False	0.039063478151997
7024	adultery and divorce	20006032		267	1	False	0.03342932264930512
7025	adultery and divorce	02020014		250	1	False	0.03130086390384375
7026	adultery and divorce	39002016		242	1	False	0.030299236258920746
7027	adultery and divorce	40005031	40005032	240	2	True	0.030048829347689997
7028	adultery and divorce	58013004		235	1	False	0.02942281206961312
7029	adultery and divorce	46007015		231	1	False	0.028921998247151623
7030	adultery and divorce	45007002		196	1	False	0.024539877300613498
350442	right and wrong	59004017		587	1	False	0.09360548556848987
350443	right and wrong	23005020		358	1	False	0.057088183702758734
350444	right and wrong	43003019	43003021	205	3	True	0.03269016105884229
350445	right and wrong	20014012		204	1	False	0.03253069685855525
350446	right and wrong	41007020	41007023	180	4	True	0.028703556051666402
350447	right and wrong	45007015	45007022	171	8	True	0.02726837824908308
350448	right and wrong	45013001		167	1	False	0.02663052144793494
350449	right and wrong	45013008	45013010	142	3	True	0.02264391644075905
350450	right and wrong	51003017		129	1	False	0.02057088183702759
122054	excellence	27006003		550	1	False	0.09296822177146721
122055	excellence	51003023		487	1	False	0.08231913455037188
122056	excellence	50004008		481	1	False	0.08130493576741041
122057	excellence	56002007		344	1	False	0.0581473968897904
122058	excellence	47008007		302	1	False	0.051048005409060175
122059	excellence	50001009	50001010	246	2	True	0.04158215010141988
122060	excellence	27005012		246	1	False	0.04158215010141988
122061	excellence	61001003	61001004	227	2	True	0.03837052062204192
122062	excellence	20022029		178	1	False	0.03008789722785666
122063	excellence	60002009		144	1	False	0.02434077079107505
122064	excellence	49006007	49006008	128	2	True	0.021636240703177823
279423	multiple wives	02021010		280	1	False	0.0728976828950794
279424	multiple wives	05017017		276	1	False	0.0718562874251497
279425	multiple wives	46007002		259	1	False	0.06743035667794844
279426	multiple wives	54003002		243	1	False	0.06326477479822963
279427	multiple wives	11011003		217	1	False	0.05649570424368654
279428	multiple wives	23004001		193	1	False	0.0502473314241083
279429	multiple wives	42016018		175	1	False	0.04556105180942463
279430	multiple wives	54003012		154	1	False	0.040093725592293676
279431	multiple wives	05021015	05021017	147	3	True	0.03827128351991669
279432	multiple wives	40005032		132	1	False	0.03436605050768029
279433	multiple wives	01004019		122	1	False	0.03176256183285603
279434	multiple wives	20018022		116	1	False	0.03020046862796147
279435	multiple wives	10012008		113	1	False	0.02941942202551419
279436	multiple wives	01002024		102	1	False	0.0265555844832075
279437	multiple wives	40019003	40019020	100	18	True	0.026034886748242645
279438	multiple wives	60003001		89	1	False	0.023171049205935955
279439	multiple wives	49005031		87	1	False	0.0226503514709711
279440	multiple wives	49005033		83	1	False	0.021608956001041395
279441	multiple wives	56001006		78	1	False	0.020307211663629265
181955	hair covering	46011005	46011006	193	2	True	0.09332688588007737
181956	hair covering	04005018		177	1	False	0.08558994197292069
181957	hair covering	46011015		173	1	False	0.08365570599613152
181958	hair covering	01024065		155	1	False	0.07495164410058026
181959	hair covering	05022005		136	1	False	0.06576402321083172
181960	hair covering	54002009		129	1	False	0.062379110251450674
181961	hair covering	60003003		120	1	False	0.058027079303675046
181962	hair covering	46011013	46011016	107	4	True	0.051740812379110254
181963	hair covering	22004001		96	1	False	0.04642166344294004
181964	hair covering	46011010		80	1	False	0.03868471953578337
181965	hair covering	46011001	46011034	61	34	True	0.029497098646034815
181966	hair covering	23047002		60	1	False	0.029013539651837523
181967	hair covering	46011006		57	1	False	0.02756286266924565
181968	hair covering	46011013		49	1	False	0.023694390715667313
354604	salary	42010007		212	1	False	0.09455842997323818
354605	salary	54005018		208	1	False	0.0927743086529884
354606	salary	59005004		183	1	False	0.0816235504014273
